perfil_cliente,qtd_clientes,valor_total,frequencia_media,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,pct_clientes,pct_valor
VIP,240,533894.73,3.033333333333333,4.495833333333334,4.670833333333333,4.608333333333333,13.775,2224.5613749999998,14.98,36.14
Premium,454,521608.03,1.6740088105726871,3.5176211453744495,3.7841409691629955,3.5748898678414096,10.876651982378855,1148.9163656387666,28.34,35.31
Potencial,538,329542.34,1.174721189591078,2.7676579925650557,2.529739776951673,2.6524163568773234,7.949814126394052,612.5322304832714,33.58,22.31
Pontual,370,92170.86,1.0135135135135136,1.7324324324324325,1.6378378378378378,1.7567567567567568,5.127027027027027,249.11043243243245,23.1,6.24
