shopping_principal,qtd_clientes,valor_total,R_score_medio,F_score_medio,V_score_medio,score_total_medio,ticket_medio,vip_quintis,vip_valor_quintis,vip_ticket_quintis,premium_quintis,premium_valor_quintis,premium_ticket_quintis,potencial_quintis,potencial_valor_quintis,potencial_ticket_quintis,pontual_quintis,pontual_valor_quintis,pontual_ticket_quintis,pct_valor
Balneário Shopping,1026,927740.21,3.0019493177387915,2.9980506822612085,2.9980506822612085,8.998050682261209,904.2302241715399,146,325926.78,2232.3752054794522,302,324365.42,1074.0576821192053,339,208397.42,614.7416519174042,239,69050.59,288.9146025104602,62.8
Continente Shopping,247,208867.34,3.0,3.0,3.0,9.0,845.6167611336032,36,118700.36,3297.2322222222224,74,44424.71,600.3339189189189,81,34576.47,426.87,56,11165.8,199.3892857142857,14.14
Garten Shopping,119,172755.99,3.0,3.0,3.0,9.0,1451.7310084033613,14,13747.390000000001,981.9564285714287,39,101272.25,2596.724358974359,41,53972.65,1316.4060975609757,25,3763.7,150.548,11.69
Neumarkt Shopping,120,119673.34,3.0,3.0,3.0,9.0,997.2778333333333,20,48283.0,2414.15,25,41883.61,1675.3444,52,25896.73,498.01403846153846,23,3610.0,156.95652173913044,8.1
Norte Shopping,42,29417.81,3.0,3.0,3.0,9.0,700.4240476190477,8,13855.01,1731.87625,9,7804.530000000001,867.1700000000001,14,5334.25,381.01785714285717,11,2424.02,220.36545454545455,1.99
Nações Shopping,48,18761.27,3.0,3.0,3.0,9.0,390.8597916666667,4,1679.35,419.8375,15,7677.2699999999995,511.818,22,8442.27,383.73954545454546,7,962.38,137.48285714285714,1.27
