shopping,perfil_historico,ranking,segmento,valor,pct_valor,cupons,clientes
Balneário Shopping,Pontual,1,Moda,13117.55,33.06,64,49
Balneário Shopping,Pontual,2,Gastronomia,7417.16,18.69,137,70
Balneário Shopping,Pontual,3,Infantil,5418.58,13.66,29,21
Balneário Shopping,Pontual,4,Beleza e Bem-estar,4794.68,12.08,19,19
Balneário Shopping,Pontual,5,Esportes,2131.85,5.37,11,8
Balneário Shopping,Pontual,6,Livrarias,2025.1,5.1,23,11
Balneário Shopping,Pontual,7,Calçados,1896.61,4.78,10,9
Balneário Shopping,Pontual,8,Presentes e Acessórios,1638.79,4.13,9,6
Balneário Shopping,Pontual,9,Farmácias,888.23,2.24,8,8
Balneário Shopping,Pontual,10,Joalheria,353.27,0.89,2,2
Balneário Shopping,Potencial,1,Moda,36887.27,55.34,120,75
Balneário Shopping,Potencial,2,Infantil,10201.45,15.3,33,27
Balneário Shopping,Potencial,3,Gastronomia,7294.9,10.94,136,54
Balneário Shopping,Potencial,4,Calçados,5196.24,7.8,19,14
Balneário Shopping,Potencial,5,Presentes e Acessórios,2446.8599999999997,3.67,6,4
Balneário Shopping,Potencial,6,Beleza e Bem-estar,1740.11,2.61,12,10
Balneário Shopping,Potencial,7,Farmácias,831.0699999999999,1.25,11,7
Balneário Shopping,Potencial,8,Livrarias,770.1,1.16,12,8
Balneário Shopping,Potencial,9,Joalheria,690.0,1.04,1,1
Balneário Shopping,Potencial,10,Eletrodomésticos,599.88,0.9,1,1
Balneário Shopping,Premium,1,Moda,30466.93,40.63,110,65
Balneário Shopping,Premium,2,Gastronomia,8549.91,11.4,114,55
Balneário Shopping,Premium,3,Beleza e Bem-estar,7674.04,10.23,27,21
Balneário Shopping,Premium,4,Infantil,6485.820000000001,8.65,36,24
Balneário Shopping,Premium,5,Calçados,5118.55,6.83,19,15
Balneário Shopping,Premium,6,Esportes,4572.82,6.1,11,11
Balneário Shopping,Premium,7,Calçados Femininos,4539.6,6.05,5,4
Balneário Shopping,Premium,8,Casa e Decoração,2606.27,3.48,5,5
Balneário Shopping,Premium,9,Joalheria,2548.9,3.4,5,3
Balneário Shopping,Premium,10,Presentes e Acessórios,2420.29,3.23,10,9
Balneário Shopping,VIP,1,Moda,352251.4,38.11,799,375
Balneário Shopping,VIP,2,Joalheria,135286.29,14.64,46,37
Balneário Shopping,VIP,3,Moda Feminina,79532.07,8.61,35,27
Balneário Shopping,VIP,4,Beleza e Bem-estar,74491.79,8.06,272,188
Balneário Shopping,VIP,5,Infantil,73742.14,7.98,264,173
Balneário Shopping,VIP,6,Gastronomia,71911.61,7.78,945,309
Balneário Shopping,VIP,7,Calçados,38516.76,4.17,92,81
Balneário Shopping,VIP,8,Esportes,35609.97,3.85,93,71
Balneário Shopping,VIP,9,Casa e Decoração,32742.34,3.54,84,56
Balneário Shopping,VIP,10,Presentes e Acessórios,30168.649999999998,3.26,106,85
Continente Shopping,Pontual,1,Gastronomia,12901.07,29.57,253,140
Continente Shopping,Pontual,2,Moda,11722.09,26.87,73,56
Continente Shopping,Pontual,3,Calçados,4447.6900000000005,10.2,30,26
Continente Shopping,Pontual,4,Beleza e Bem-estar,3468.26,7.95,52,40
Continente Shopping,Pontual,5,Eletrodomésticos,3254.56,7.46,81,48
Continente Shopping,Pontual,6,Esportes,2978.7400000000002,6.83,16,14
Continente Shopping,Pontual,7,Presentes e Acessórios,1865.0,4.28,6,5
Continente Shopping,Pontual,8,Livrarias,1247.1,2.86,18,16
Continente Shopping,Pontual,9,Fast Food,882.85,2.02,16,12
Continente Shopping,Pontual,10,Pets,856.7,1.96,9,9
Continente Shopping,Potencial,1,Moda,38976.77,41.42,145,98
Continente Shopping,Potencial,2,Gastronomia,15707.27,16.69,352,109
