shopping_principal,qtd_clientes,valor_total,ticket_medio,vip_hist,vip_valor_hist,vip_ticket_hist,premium_hist,premium_valor_hist,premium_ticket_hist,potencial_hist,potencial_valor_hist,potencial_ticket_hist,pontual_hist,pontual_valor_hist,pontual_ticket_hist,vip_periodo,vip_valor_periodo,vip_ticket_periodo,premium_periodo,premium_valor_periodo,premium_ticket_periodo,potencial_periodo,potencial_valor_periodo,potencial_ticket_periodo,pontual_periodo,pontual_valor_periodo,pontual_ticket_periodo,high_spenders,pct_valor
Neumarkt Shopping,1455,1285781.82,883.6988453608247,731,898122.67,1228.6219835841314,238,180270.42,757.4387394957984,226,129446.84,572.7736283185841,260,77941.89,299.7765,151,539246.43,3571.1684105960267,236,330946.49,1402.3156355932203,339,239423.24,706.2632448377581,729,176165.66,241.65385459533607,158,23.44
Balneário Shopping,1014,1203007.18,1186.3976134122288,590,1017652.61,1724.8349322033898,126,75768.4,601.3365079365079,132,69184.51,524.1250757575757,166,40401.66,243.38349397590363,155,701835.35,4527.97,179,250503.84,1399.4627932960893,202,143742.67,711.5973762376238,478,106925.32,223.6931380753138,162,21.94
Continente Shopping,1301,1014879.28,780.0763105303613,608,690831.73,1136.2363980263158,229,170596.21,744.961615720524,226,104032.7,460.32168141592916,238,49418.64,207.64134453781512,109,452092.02999999997,4147.633302752293,161,221289.95,1374.4717391304348,265,191572.49,722.9150566037736,766,149924.81,195.72429503916447,112,18.51
Norte Shopping,977,719567.8,736.50747185261,280,298431.96,1065.8284285714287,234,213949.96,914.3160683760683,181,116488.63,643.583591160221,282,90697.25,321.62145390070924,75,248359.93,3311.4657333333334,132,177945.69,1348.073409090909,236,166712.66,706.4095762711864,534,126549.52,236.98411985018728,79,13.12
Garten Shopping,781,655967.71,839.9074391805377,455,497894.55,1094.2737362637363,117,73469.65,627.9457264957265,96,53393.83,556.1857291666666,113,31209.68,276.1918584070796,66,251436.54,3809.6445454545456,133,190513.26,1432.4305263157896,170,120758.73,710.3454705882352,412,93259.18,226.35723300970872,69,11.96
Nações Shopping,802,605076.05,754.4589152119702,256,372310.71,1454.3387109375,153,98766.56,645.5330718954248,165,78217.66,474.0464242424243,228,55781.12,244.6540350877193,49,258383.07,5273.123877551021,99,133868.53,1352.2073737373737,137,99151.3,723.7321167883212,517,113673.15,219.87069632495164,53,11.03
