segmento,valor,clientes
Moda,188944.41,310
Gastronomia,53609.33,332
Joalheria,49438.96,19
Calçados,31266.26,86
Casa e Decoração,30791.48,95
Beleza e Bem-estar,27405.62,79
Esportes,18624.98,48
Farmácias,14156.27,58
Telefonia,13767.9,4
Infantil,10476.03,55
Presentes e Acessórios,9298.36,54
Papelaria,8625.89,73
Eletrônicos,7991.51,12
Moda Feminina,7395.74,19
Livrarias,6958.47,69
Ótica,5334.4,8
Pets,3975.44,32
Eletrodomésticos,3817.8,3
Serviços,2020.0,107
Kids,1709.07,22
