loja,valor,clientes
Atacadão,30556.01,89
Havan,29113.05,69
Renner,14099.32,41
Pittol,12453.380000000001,26
Riachuelo,10883.5,31
Casas Bahia,6286.98,7
Centauro,5749.46,11
Lojas Americanas,5616.36,55
Game Mania,4780.0,1
Bkko,3935.01,2
Samsung,3916.0,2
Idéli.oui,3494.6499999999996,8
Cobasi,3493.7,27
Vivara,3270.9,1
Claro,3214.0,2
Magazine Luiza,3160.06,1
Leo Cosméticos,2839.15,26
Beagle,2699.77,4
Paquetá,2616.78,6
World Tennis,2601.9300000000003,5
