segmento,valor,clientes
Telefonia,6021.12,3
Eletrodomésticos,3783.73,12
Eletrônicos,1900.0,1
Moda,855.9300000000001,3
Beleza e Bem-estar,697.65,1
Gastronomia,647.55,4
Casa e Decoração,449.88,2
Infantil,429.96000000000004,2
Pets,264.84,1
Supermercado,258.78,1
Papelaria,145.8,2
Livrarias,111.96000000000001,2
Esportes,109.98,2
Calçados,19.9,1
