faixa_etaria,qtd_clientes,valor_total,pct_clientes
Gen X (1965-1980),11,5610.719999999999,47.82608695652174
Gen Z (1997-2012),1,1175.25,4.3478260869565215
Millennials (1981-1996),11,8911.11,47.82608695652174
