loja,valor,clientes
CVC,77687.75,3
Samsung,10767.0,2
Magazine Luiza,4599.0,1
Vivara ,3182.0,1
Maze Skate,3101.2,4
NOHA SHOES,2624.93,3
JCanedo,2197.94,1
Havan,2135.77,4
La Mandinne,1931.6,3
Pastelaria Matterello,1515.0,1
Audithorium,1509.5,1
Botoclinic,1489.25,1
Renner,1246.5,5
Farm,1237.8,1
MMartan,1193.97,2
Pittol,1120.1299999999999,3
Beagle,1111.8799999999999,2
Le Lis Blanc,989.9,1
VIRUS 41,899.8,1
Damyller,747.0,2
