faixa_etaria,Feminino,Masculino,Nao Informado,Outro
16-24 (Gen Z),919.0978838174274,846.2494402985075,0.0,765.4533333333333
25-39 (Millennials),1059.950606060606,1147.387349879904,1231.33,737.1821428571429
40-54 (Gen X),1304.1416089871354,1329.7433083219644,0.0,776.5933333333332
55-69 (Boomers),1364.4247238895557,1177.2071116225547,160.7,0.0
70+ (Silent),1787.4981395348839,1117.7444512195123,0.0,0.0
Nao Informado,788.41,3432.1366666666668,2617.12,0.0
