faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),204,302604.9,8.15347721822542
Gen X (1965-1980),834,1280770.83,33.33333333333333
Gen Z (1997-2012),263,247109.35,10.511590727418065
Millennials (1981-1996),1193,1418280.48,47.68185451638689
Silent (antes 1946),8,25537.370000000003,0.31974420463629094
