genero,qtd_clientes,valor_total,pct_clientes
Feminino,1708,2304642.72,68.26538768984813
Masculino,789,966453.09,31.534772182254194
Nao Informado,1,1146.54,0.03996802557953637
Outro,4,2060.58,0.15987210231814547
