shopping,sigla,transacoes,clientes,valor_total,ticket_medio,idade_media,threshold_hs,qtd_high_spenders
Balneário Shopping,BS,2478,464,337169.69999999995,726.6588362068965,38.811688311688314,1578.743,47
Continente Shopping,CS,1859,403,567116.6299999999,1407.2372952853596,40.10696517412935,3150.9760000000006,41
Neumarkt Shopping,NK,2529,549,472195.44,860.1009836065574,40.95802919708029,1695.7559999999996,55
Garten Shopping,GS,5171,2120,1552885.8399999999,732.4933207547169,39.178082191780824,1310.9800000000014,212
Norte Shopping,NR,2147,458,347995.41000000003,759.8153056768559,37.98471615720524,1976.7230000000002,46
Nações Shopping,NS,3610,996,842540.3799999999,845.9240763052208,38.54279959718026,1619.655,100
