faixa_etaria,Feminino,Masculino,Nao Informado,Outro
16-24 (Gen Z),193656.74,99594.78,0.0,1047.03
25-39 (Millennials),1183295.93,505216.88,1891.01,2148.45
40-54 (Gen X),1253601.15,502194.7,0.0,3389.3
55-69 (Boomers),201743.46,118191.09,0.0,0.0
70+ (Silent),17670.36,29188.55,0.0,0.0
Nao Informado,2648.08,4425.889999999999,0.0,0.0
