Metrica,High Spenders,Demais Clientes
Qtd Clientes,486.0,4368.0
Valor Total (R$),1674382.03,2445521.37
Ticket Medio (R$),3445.230514403292,559.8721085164835
Freq Media Compras,7.399176954732511,3.2504578754578755
Idade Media,41.41017797552836,39.09973901389575
% Feminino,71.19341563786008,69.23076923076923
% Masculino,28.600823045267486,30.540293040293044
