faixa_etaria,qtd_hs,valor_total,ticket_medio,pct_hs
16-24 (Gen Z),28,123441.91,4408.639642857143,5.761316872427984
25-39 (Millennials),188,616667.48,3280.146170212766,38.68312757201646
40-54 (Gen X),219,773516.59,3532.039223744292,45.06172839506173
55-69 (Boomers),43,134663.07,3131.6993023255814,8.847736625514404
70+ (Silent),8,26092.98,3261.6225,1.646090534979424
