segmento,valor,clientes
Moda,750535.85,1052
Joalheria,241581.39,127
Calçados,133990.37,309
Esportes,97318.41,213
Casa e Decoração,91180.36,288
Telefonia,81865.49,22
Gastronomia,77452.1,593
Beleza e Bem-estar,60940.61,160
Moda Feminina,57109.25,62
Presentes e Acessórios,44292.78,175
Ótica,29500.87,39
Infantil,22117.35,117
Eletrônicos,20886.49,27
Papelaria,19733.4,115
Farmácias,19040.82,126
Livrarias,9518.73,87
Pets,8684.66,72
Eletrodomésticos,6241.92,4
Kids,2716.06,29
Lazer,2104.0,15
