loja,valor,clientes
Vivara ,169438.51,73
Renner,111436.93000000001,343
Levi's,68147.17,81
Havan,65689.85,225
Riachuelo,65353.25,193
C&A,58061.03,200
Centauro,54282.18,126
Brooksfield,52427.03,40
Shoulder,43305.42,44
Life Vivara,41692.88,50
IPLACE MOBILE,40630.5,10
Pittol,38121.77,138
Maze Skate,36159.02,39
VIRUS 41,35037.76,60
Makenji,34308.85,32
Idéli Oui,31903.42,55
Chuá Brand,30330.3,28
Le Lis Blanc,28311.260000000002,17
La Mandinne,27726.5,45
Bergerson,27238.0,3
