loja,valor,clientes
Samsung,328738.0,85
Renner,216453.77,508
Vivara,209226.39,77
Luz da Lua,199772.27,209
Empório Du Homem,154162.5,63
Cassol Centerlar,150419.58,180
C&A,131341.4,405
Riachuelo,124319.42,302
Centauro,107895.89,227
Colcci,107775.0,88
Damyller,74056.0,75
FATIMA ESPORTES,63218.560000000005,103
Cobasi,61504.96,306
Beagle,61424.880000000005,99
Pittol,59115.15,175
Kings ,58363.979999999996,66
Arezzo,58145.86,74
Tokaia,53557.77,27
Bagaggio,52659.22,57
Camicado,50265.99,107
