faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),172,204821.75,5.168269230769231
Gen X (1965-1980),819,1027619.44,24.609375
Gen Z (1997-2012),597,489663.38,17.938701923076923
Millennials (1981-1996),1736,1717269.53,52.16346153846154
Silent (antes 1946),4,3149.46,0.1201923076923077
