genero,qtd_clientes,valor_total,pct_clientes
Feminino,950,1351531.9,73.92996108949417
Masculino,331,396875.16,25.758754863813227
Nao Informado,1,1073.5,0.07782101167315175
Outro,3,2667.41,0.23346303501945526
