perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,1811,33177638.080000002,18320.06520154611,5.522363335173937,37.32,88.17
Premium,606,2188519.82,3611.418844884488,3.036303630363036,12.49,5.82
Potencial,905,1445791.62,1597.5598011049724,2.904972375690608,18.65,3.84
Pontual,1531,816913.49,533.581639451339,2.169170476812541,31.55,2.17
