perfil_cliente,qtd_clientes,valor_total,ticket_medio,frequencia_media,pct_clientes,pct_valor
VIP,383,1483269.32,3872.765848563969,7.268929503916449,7.89,36.0
Premium,692,946498.45,1367.7723265895952,5.842485549132948,14.26,22.97
Potencial,1506,1084548.44,720.1516865869853,3.548472775564409,31.03,26.33
Pontual,2272,605501.19,266.5058054577465,2.4735915492957745,46.82,14.7
