cliente_id,valor_periodo,frequencia,recencia_dias,shopping_principal,genero,segmento_principal,R_score,F_score,V_score,score_total,perfil_quintis
136,880.54,4,8,Garten Shopping,Masculino,Casa e Decoração,4,4,4,12,Premium
151,5254.929999999999,13,10,Neumarkt Shopping,Masculino,Gastronomia,4,5,5,14,VIP
152,1374.4,19,6,Garten Shopping,Feminino,Gastronomia,5,5,5,15,VIP
164,638.6,4,3,Nações Shopping,Feminino,Gastronomia,5,4,3,12,Premium
168,157.9,4,19,Continente Shopping,Feminino,Gastronomia,3,4,1,8,Potencial
169,473.58,8,1,Continente Shopping,Masculino,Gastronomia,5,5,3,13,VIP
177,524.98,3,13,Nações Shopping,Feminino,Moda,4,3,3,10,Premium
195,1924.99,6,10,Continente Shopping,Feminino,Pets,4,5,5,14,VIP
201,198.58999999999997,3,9,Neumarkt Shopping,Masculino,Gastronomia,4,3,1,8,Potencial
235,1393.3,8,4,Continente Shopping,Masculino,Moda,5,5,5,15,VIP
241,737.2,1,27,Balneário Shopping,Feminino,Moda,1,1,4,6,Pontual
259,1948.76,4,5,Neumarkt Shopping,Masculino,Casa e Decoração,5,4,5,14,VIP
272,769.26,20,20,Norte Shopping,Feminino,Eletrodomésticos,3,5,4,12,Premium
349,3921.31,7,12,Norte Shopping,Masculino,Calçados,4,5,5,14,VIP
375,405.92,6,12,Garten Shopping,Feminino,Gastronomia,4,5,2,11,Premium
424,42.99,1,11,Continente Shopping,Masculino,Eletrodomésticos,4,1,1,6,Pontual
568,499.8,10,6,Neumarkt Shopping,Feminino,Gastronomia,5,5,3,13,VIP
610,580.0,8,3,Neumarkt Shopping,Masculino,Gastronomia,5,5,3,13,VIP
617,364.27,8,3,Garten Shopping,Feminino,Gastronomia,5,5,2,12,Premium
649,655.6800000000001,17,0,Continente Shopping,Masculino,Gastronomia,5,5,3,13,VIP
682,39.99,1,18,Garten Shopping,Masculino,Calçados,4,1,1,6,Pontual
770,841.0699999999999,4,23,Norte Shopping,Masculino,Casa e Decoração,2,4,4,10,Premium
878,777.79,6,4,Garten Shopping,Feminino,Moda,5,5,4,14,VIP
986,229.77999999999997,2,4,Nações Shopping,Feminino,Moda,5,2,1,8,Potencial
988,64.9,1,1,Norte Shopping,Masculino,Gastronomia,5,1,1,7,Potencial
1082,1150.0,1,21,Garten Shopping,Masculino,Moda,3,1,5,9,Potencial
1167,384.68,8,12,Nações Shopping,Feminino,Gastronomia,4,5,2,11,Premium
1213,49.9,1,30,Continente Shopping,Feminino,Livrarias,1,1,1,3,Pontual
1568,420.90000000000003,6,19,Norte Shopping,Masculino,Gastronomia,3,5,2,10,Premium
1956,1236.0,1,17,Nações Shopping,Masculino,Moda,4,1,5,10,Premium
2025,1233.31,4,4,Nações Shopping,Masculino,Gastronomia,5,4,5,14,VIP
2035,213.4,2,18,Garten Shopping,Masculino,Gastronomia,4,2,1,7,Potencial
2091,14.0,1,26,Nações Shopping,Masculino,Serviços,2,1,1,4,Pontual
2210,338.19,2,5,Continente Shopping,Masculino,Gastronomia,5,2,2,9,Potencial
2213,436.82000000000005,12,4,Norte Shopping,Masculino,Supermercado,5,5,3,13,VIP
2241,1363.15,2,26,Nações Shopping,Feminino,Moda,2,2,5,9,Potencial
2254,319.98,2,12,Garten Shopping,Feminino,Moda,4,2,2,8,Potencial
2358,699.8,1,30,Nações Shopping,Feminino,Calçados,1,1,4,6,Pontual
2363,1819.76,5,2,Neumarkt Shopping,Feminino,Eletrodomésticos,5,4,5,14,VIP
2374,2085.61,22,1,Neumarkt Shopping,Masculino,Gastronomia,5,5,5,15,VIP
2487,2173.68,12,4,Neumarkt Shopping,Feminino,Beleza e Bem-estar,5,5,5,15,VIP
2542,851.99,4,3,Neumarkt Shopping,Masculino,Infantil,5,4,4,13,VIP
2600,1483.12,8,2,Garten Shopping,Feminino,Beleza e Bem-estar,5,5,5,15,VIP
2602,847.48,3,19,Balneário Shopping,Feminino,Moda,3,3,4,10,Premium
2645,3252.1499999999996,5,3,Norte Shopping,Masculino,Supermercado,5,4,5,14,VIP
2794,1467.76,3,26,Norte Shopping,Feminino,Supermercado,2,3,5,10,Premium
3007,1344.6,3,27,Nações Shopping,Feminino,Gastronomia,1,3,5,9,Potencial
3023,1424.9,5,4,Balneário Shopping,Feminino,Moda,5,4,5,14,VIP
3107,101.42,1,20,Balneário Shopping,Feminino,Gastronomia,3,1,1,5,Pontual
3184,3925.93,5,2,Neumarkt Shopping,Feminino,Moda,5,4,5,14,VIP
3244,259.9,1,2,Nações Shopping,Feminino,Moda,5,1,2,8,Potencial
3246,1212.1799999999998,3,19,Norte Shopping,Masculino,Livrarias,3,3,5,11,Premium
3407,1229.45,6,26,Nações Shopping,Feminino,Infantil,2,5,5,12,Premium
3453,441.98,2,4,Nações Shopping,Feminino,Beleza e Bem-estar,5,2,3,10,Premium
3575,499.88,1,21,Neumarkt Shopping,Masculino,Casa e Decoração,3,1,3,7,Potencial
3582,1017.5,29,0,Continente Shopping,Feminino,Papelaria,5,5,4,14,VIP
3596,153.99,6,6,Garten Shopping,Feminino,Kids,5,5,1,11,Premium
3637,419.7,1,13,Norte Shopping,Feminino,Moda,4,1,2,7,Potencial
3765,2887.9,5,9,Garten Shopping,Feminino,Beleza e Bem-estar,4,4,5,13,VIP
3828,61.04,2,5,Norte Shopping,Feminino,Gastronomia,5,2,1,8,Potencial
3846,52.0,3,25,Nações Shopping,Feminino,Serviços,2,3,1,6,Pontual
3869,302.9,3,25,Norte Shopping,Masculino,Beleza e Bem-estar,2,3,2,7,Potencial
3992,198.8,2,4,Garten Shopping,Masculino,Gastronomia,5,2,1,8,Potencial
4045,1224.7,2,29,Nações Shopping,Feminino,Calçados Femininos,1,2,5,8,Potencial
4061,629.96,1,30,Nações Shopping,Feminino,Infantil,1,1,3,5,Pontual
4094,1438.28,5,12,Nações Shopping,Feminino,Beleza e Bem-estar,4,4,5,13,VIP
4141,991.3199999999999,5,7,Continente Shopping,Feminino,Gastronomia,5,4,4,13,VIP
4195,969.0,1,24,Nações Shopping,Masculino,Infantil,2,1,4,7,Potencial
4205,4116.37,9,10,Neumarkt Shopping,Feminino,Moda,4,5,5,14,VIP
4235,89.95,1,10,Nações Shopping,Feminino,Infantil,4,1,1,6,Pontual
4236,943.48,4,26,Nações Shopping,Feminino,Beleza e Bem-estar,2,4,4,10,Premium
4322,508.93,3,18,Nações Shopping,Masculino,Casa e Decoração,4,3,3,10,Premium
4504,1214.76,7,26,Nações Shopping,Feminino,Gastronomia,2,5,5,12,Premium
4623,1634.81,29,0,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
4646,64.8,1,7,Norte Shopping,Feminino,Gastronomia,5,1,1,7,Potencial
4682,1074.55,12,5,Nações Shopping,Feminino,Gastronomia,5,5,4,14,VIP
4746,219.97,1,16,Continente Shopping,Feminino,Moda,4,1,1,6,Pontual
4851,139.8,1,19,Continente Shopping,Feminino,Moda,3,1,1,5,Pontual
5010,203.08,2,16,Norte Shopping,Feminino,Gastronomia,4,2,1,7,Potencial
5097,56.0,2,6,Neumarkt Shopping,Feminino,Beleza e Bem-estar,5,2,1,8,Potencial
5114,478.94,4,0,Nações Shopping,Feminino,Moda,5,4,3,12,Premium
5222,134.8,1,4,Continente Shopping,Feminino,Calçados,5,1,1,7,Potencial
5322,431.62,9,15,Neumarkt Shopping,Feminino,Gastronomia,4,5,3,12,Premium
5529,1195.64,14,0,Neumarkt Shopping,Feminino,Eletrodomésticos,5,5,5,15,VIP
5685,924.1199999999999,6,20,Continente Shopping,Feminino,Gastronomia,3,5,4,12,Premium
5740,89.9,2,5,Continente Shopping,Feminino,Gastronomia - Sorvetes,5,2,1,8,Potencial
6122,135.6,2,11,Norte Shopping,Masculino,Gastronomia,4,2,1,7,Potencial
6622,1317.0,1,29,Nações Shopping,Feminino,Moda,1,1,5,7,Potencial
6706,383.39,3,16,Neumarkt Shopping,Feminino,Farmácias,4,3,2,9,Potencial
6927,1072.8,2,13,Garten Shopping,Feminino,Beleza e Bem-estar,4,2,4,10,Premium
7251,189.0,1,26,Nações Shopping,Masculino,Moda,2,1,1,4,Pontual
7280,582.98,15,26,Nações Shopping,Masculino,Gastronomia,2,5,3,10,Premium
7640,713.27,12,0,Nações Shopping,Feminino,Gastronomia,5,5,4,14,VIP
7800,191.6,1,25,Nações Shopping,Feminino,Moda,2,1,1,4,Pontual
7928,343.0,1,15,Nações Shopping,Feminino,Pets,4,1,2,7,Potencial
8001,1337.92,18,1,Neumarkt Shopping,Feminino,Gastronomia,5,5,5,15,VIP
8197,272.89,2,29,Nações Shopping,Feminino,Beleza e Bem-estar,1,2,2,5,Pontual
8273,998.48,5,5,Continente Shopping,Feminino,Moda,5,4,4,13,VIP
8283,416.69,5,25,Nações Shopping,Masculino,Beleza e Bem-estar,2,4,2,8,Potencial
8357,104.0,1,27,Nações Shopping,Feminino,Gastronomia,1,1,1,3,Pontual
8669,602.73,7,20,Norte Shopping,Feminino,Moda,3,5,3,11,Premium
8723,931.99,5,3,Neumarkt Shopping,Masculino,Gastronomia,5,4,4,13,VIP
8849,860.7,3,0,Nações Shopping,Feminino,Eletrônicos,5,3,4,12,Premium
8859,1323.59,7,5,Continente Shopping,Feminino,Farmácias,5,5,5,15,VIP
8920,515.92,5,12,Nações Shopping,Feminino,Beleza e Bem-estar,4,4,3,11,Premium
9000,1265.96,9,18,Neumarkt Shopping,Feminino,Calçados,4,5,5,14,VIP
9080,1033.81,6,26,Nações Shopping,Feminino,Moda,2,5,4,11,Premium
9129,1090.69,25,2,Continente Shopping,Masculino,Gastronomia,5,5,5,15,VIP
9183,544.22,2,17,Nações Shopping,Feminino,Casa e Decoração,4,2,3,9,Potencial
9260,389.67,3,0,Continente Shopping,Feminino,Calçados,5,3,2,10,Premium
9366,698.98,2,19,Norte Shopping,Masculino,Beleza e Bem-estar,3,2,4,9,Potencial
9497,254.3,2,10,Neumarkt Shopping,Feminino,Gastronomia,4,2,1,7,Potencial
9785,3265.42,9,5,Neumarkt Shopping,Masculino,Infantil,5,5,5,15,VIP
9847,647.01,4,26,Norte Shopping,Masculino,Beleza e Bem-estar,2,4,3,9,Potencial
9898,345.94,1,2,Nações Shopping,Masculino,Moda,5,1,2,8,Potencial
9948,152.9,2,9,Norte Shopping,Feminino,Beleza e Bem-estar,4,2,1,7,Potencial
10059,469.8,4,6,Neumarkt Shopping,Feminino,Moda,5,4,3,12,Premium
10061,79.99,1,11,Norte Shopping,Masculino,Calçados,4,1,1,6,Pontual
11021,505.86,2,14,Nações Shopping,Feminino,Moda,4,2,3,9,Potencial
11256,398.91,2,29,Norte Shopping,Feminino,Gastronomia,1,2,2,5,Pontual
11261,547.0,1,17,Norte Shopping,Masculino,Moda,4,1,3,8,Potencial
