faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),548,568319.2,4.815465729349736
Gen X (1965-1980),3110,3478162.64,27.3286467486819
Gen Z (1997-2012),2029,1897470.03,17.829525483304042
Millennials (1981-1996),5679,5960498.48,49.90333919156415
Nao Informado,5,7214.14,0.04393673110720562
Silent (antes 1946),9,13719.57,0.07908611599297012
