faixa_etaria,qtd_clientes,valor_total,pct_clientes
Boomers (1946-1964),2,1010.78,3.225806451612903
Gen X (1965-1980),18,8992.48,29.03225806451613
Gen Z (1997-2012),7,1271.17,11.29032258064516
Millennials (1981-1996),35,15045.27,56.451612903225815
